timestamp,user,role,ip,location,command,email_attachments,privileged_action,role_change,change_request,resource,access_type,alert
2025-01-07 03:47:00,dave,admin,192.168.1.12,Germany,scp,8,True,False,CR123,prod_server,success,R3: Location/IP Anomaly
2025-01-02 07:05:00,alice,admin,192.168.1.19,USA,ls,5,False,False,CR456,prod_server,fail,R1: Lateral Movement
2025-01-02 07:05:00,alice,admin,192.168.1.19,USA,ls,5,False,False,CR456,prod_server,fail,R2: Rapid Multi-System Access
2025-01-02 07:05:00,alice,admin,192.168.1.19,USA,ls,5,False,False,CR456,prod_server,fail,R3: Location/IP Anomaly
2025-01-07 21:06:00,charlie,analyst,192.168.1.46,India,ls,13,False,False,CR123,internal_docs,fail,R1: Lateral Movement
2025-01-07 21:06:00,charlie,analyst,192.168.1.46,India,ls,13,False,False,CR123,internal_docs,fail,R3: Location/IP Anomaly
2025-01-05 17:55:00,eve,user,192.168.1.28,UK,scp,7,False,False,,public_data,success,R1: Lateral Movement
2025-01-05 17:55:00,eve,user,192.168.1.28,UK,scp,7,False,False,,public_data,success,R2: Rapid Multi-System Access
2025-01-05 17:55:00,eve,user,192.168.1.28,UK,scp,7,False,False,,public_data,success,R3: Location/IP Anomaly
2025-01-01 18:38:00,bob,analyst,192.168.1.12,UK,sudo su,10,False,False,CR456,public_data,success,R1: Lateral Movement
2025-01-01 18:38:00,bob,analyst,192.168.1.12,UK,sudo su,10,False,False,CR456,public_data,success,R2: Rapid Multi-System Access
2025-01-01 18:38:00,bob,analyst,192.168.1.12,UK,sudo su,10,False,False,CR456,public_data,success,R3: Location/IP Anomaly
2025-01-01 18:38:00,bob,analyst,192.168.1.12,UK,sudo su,10,False,False,CR456,public_data,success,R6: Rare Command by Non-Privileged User
2025-01-01 08:02:00,alice,analyst,192.168.1.45,USA,sudo su,48,False,False,CR123,prod_server,fail,R5: Mass Email Attachment
2025-01-01 08:02:00,alice,analyst,192.168.1.45,USA,sudo su,48,False,False,CR123,prod_server,fail,R6: Rare Command by Non-Privileged User
2025-01-07 11:09:00,dave,user,192.168.1.9,UK,cat,6,False,False,CR123,internal_docs,fail,R1: Lateral Movement
2025-01-07 11:09:00,dave,user,192.168.1.9,UK,cat,6,False,False,CR123,internal_docs,fail,R2: Rapid Multi-System Access
2025-01-07 11:09:00,dave,user,192.168.1.9,UK,cat,6,False,False,CR123,internal_docs,fail,R3: Location/IP Anomaly
2025-01-04 03:00:00,alice,admin,192.168.1.22,USA,sudo su,10,False,False,CR123,confidential_data,fail,R1: Lateral Movement
2025-01-04 03:00:00,alice,admin,192.168.1.22,USA,sudo su,10,False,False,CR123,confidential_data,fail,R3: Location/IP Anomaly
2025-01-06 21:31:00,eve,analyst,192.168.1.40,UK,whoami,7,False,False,CR456,confidential_data,success,R1: Lateral Movement
2025-01-06 21:31:00,eve,analyst,192.168.1.40,UK,whoami,7,False,False,CR456,confidential_data,success,R3: Location/IP Anomaly
2025-01-05 12:05:00,alice,user,192.168.1.2,USA,netstat,20,False,False,CR123,prod_server,success,R1: Lateral Movement
2025-01-05 12:05:00,alice,user,192.168.1.2,USA,netstat,20,False,False,CR123,prod_server,success,R3: Location/IP Anomaly
2025-01-04 03:07:00,eve,user,192.168.1.7,UK,sudo su,14,False,False,CR456,internal_docs,success,R1: Lateral Movement
2025-01-04 03:07:00,eve,user,192.168.1.7,UK,sudo su,14,False,False,CR456,internal_docs,success,R3: Location/IP Anomaly
2025-01-04 03:07:00,eve,user,192.168.1.7,UK,sudo su,14,False,False,CR456,internal_docs,success,R6: Rare Command by Non-Privileged User
2025-01-07 22:22:00,bob,analyst,192.168.1.40,India,cat,14,False,True,,internal_docs,fail,R1: Lateral Movement
2025-01-07 22:22:00,bob,analyst,192.168.1.40,India,cat,14,False,True,,internal_docs,fail,R3: Location/IP Anomaly
2025-01-08 02:55:00,dave,analyst,192.168.1.38,USA,netstat,5,True,False,CR123,confidential_data,fail,R1: Lateral Movement
2025-01-08 02:55:00,dave,analyst,192.168.1.38,USA,netstat,5,True,False,CR123,confidential_data,fail,R3: Location/IP Anomaly
2025-01-03 08:33:00,charlie,user,192.168.1.48,India,ls,9,False,False,,prod_server,fail,R1: Lateral Movement
2025-01-03 08:33:00,charlie,user,192.168.1.48,India,ls,9,False,False,,prod_server,fail,R3: Location/IP Anomaly
2025-01-04 17:51:00,charlie,analyst,192.168.1.46,India,cat,12,False,True,CR456,internal_docs,success,R1: Lateral Movement
2025-01-04 17:51:00,charlie,analyst,192.168.1.46,India,cat,12,False,True,CR456,internal_docs,success,R3: Location/IP Anomaly
2025-01-02 16:03:00,alice,admin,192.168.1.25,USA,netstat,12,False,False,CR123,public_data,fail,R1: Lateral Movement
2025-01-02 16:03:00,alice,admin,192.168.1.25,USA,netstat,12,False,False,CR123,public_data,fail,R3: Location/IP Anomaly
2025-01-05 03:36:00,eve,user,192.168.1.39,UK,whoami,10,False,False,CR123,internal_docs,fail,R1: Lateral Movement
2025-01-05 03:36:00,eve,user,192.168.1.39,UK,whoami,10,False,False,CR123,internal_docs,fail,R2: Rapid Multi-System Access
2025-01-05 03:36:00,eve,user,192.168.1.39,UK,whoami,10,False,False,CR123,internal_docs,fail,R3: Location/IP Anomaly
2025-01-01 18:33:00,eve,user,192.168.1.18,UK,whoami,15,False,False,,prod_server,fail,R1: Lateral Movement
2025-01-01 18:33:00,eve,user,192.168.1.18,UK,whoami,15,False,False,,prod_server,fail,R2: Rapid Multi-System Access
2025-01-01 18:33:00,eve,user,192.168.1.18,UK,whoami,15,False,False,,prod_server,fail,R3: Location/IP Anomaly
2025-01-02 11:10:00,eve,user,192.168.1.6,UK,scp,14,False,False,,internal_docs,fail,R1: Lateral Movement
2025-01-02 11:10:00,eve,user,192.168.1.6,UK,scp,14,False,False,,internal_docs,fail,R3: Location/IP Anomaly
2025-01-06 00:04:00,eve,admin,192.168.1.13,India,whoami,25,False,True,,confidential_data,fail,R1: Lateral Movement
2025-01-06 00:04:00,eve,admin,192.168.1.13,India,whoami,25,False,True,,confidential_data,fail,R3: Location/IP Anomaly
2025-01-06 00:04:00,eve,admin,192.168.1.13,India,whoami,25,False,True,,confidential_data,fail,R5: Mass Email Attachment
2025-01-08 00:09:00,charlie,admin,192.168.1.15,India,sudo su,23,False,False,,public_data,fail,R1: Lateral Movement
2025-01-08 00:09:00,charlie,admin,192.168.1.15,India,sudo su,23,False,False,,public_data,fail,R3: Location/IP Anomaly
2025-01-08 00:09:00,charlie,admin,192.168.1.15,India,sudo su,23,False,False,,public_data,fail,R5: Mass Email Attachment
2025-01-04 17:58:00,eve,analyst,192.168.1.39,UK,rm -rf,14,False,False,CR456,public_data,success,R1: Lateral Movement
2025-01-04 17:58:00,eve,analyst,192.168.1.39,UK,rm -rf,14,False,False,CR456,public_data,success,R3: Location/IP Anomaly
2025-01-04 17:58:00,eve,analyst,192.168.1.39,UK,rm -rf,14,False,False,CR456,public_data,success,R6: Rare Command by Non-Privileged User
2025-01-01 18:55:00,eve,user,192.168.1.25,Germany,rm -rf,12,False,False,,internal_docs,success,R1: Lateral Movement
2025-01-01 18:55:00,eve,user,192.168.1.25,Germany,rm -rf,12,False,False,,internal_docs,success,R2: Rapid Multi-System Access
2025-01-01 18:55:00,eve,user,192.168.1.25,Germany,rm -rf,12,False,False,,internal_docs,success,R3: Location/IP Anomaly
2025-01-01 18:55:00,eve,user,192.168.1.25,Germany,rm -rf,12,False,False,,internal_docs,success,R6: Rare Command by Non-Privileged User
2025-01-07 18:55:00,eve,user,192.168.1.1,Germany,netstat,45,False,False,CR123,prod_server,success,R1: Lateral Movement
2025-01-07 18:55:00,eve,user,192.168.1.1,Germany,netstat,45,False,False,CR123,prod_server,success,R3: Location/IP Anomaly
2025-01-07 18:55:00,eve,user,192.168.1.1,Germany,netstat,45,False,False,CR123,prod_server,success,R5: Mass Email Attachment
2025-01-07 06:44:00,charlie,admin,192.168.1.46,UK,cat,8,False,True,CR123,prod_server,fail,R1: Lateral Movement
2025-01-07 06:44:00,charlie,admin,192.168.1.46,UK,cat,8,False,True,CR123,prod_server,fail,R3: Location/IP Anomaly
2025-01-02 17:10:00,alice,user,192.168.1.36,USA,cat,14,False,False,CR123,prod_server,success,R1: Lateral Movement
2025-01-02 17:10:00,alice,user,192.168.1.36,USA,cat,14,False,False,CR123,prod_server,success,R3: Location/IP Anomaly
2025-01-03 21:13:00,dave,user,192.168.1.25,Germany,sudo su,10,False,False,CR123,confidential_data,fail,R1: Lateral Movement
2025-01-03 21:13:00,dave,user,192.168.1.25,Germany,sudo su,10,False,False,CR123,confidential_data,fail,R2: Rapid Multi-System Access
2025-01-03 21:13:00,dave,user,192.168.1.25,Germany,sudo su,10,False,False,CR123,confidential_data,fail,R3: Location/IP Anomaly
2025-01-03 21:13:00,dave,user,192.168.1.25,Germany,sudo su,10,False,False,CR123,confidential_data,fail,R6: Rare Command by Non-Privileged User
2025-01-07 02:31:00,dave,admin,192.168.1.38,India,whoami,6,False,True,CR456,confidential_data,fail,R1: Lateral Movement
2025-01-07 02:31:00,dave,admin,192.168.1.38,India,whoami,6,False,True,CR456,confidential_data,fail,R3: Location/IP Anomaly
2025-01-03 21:47:00,bob,analyst,192.168.1.20,India,ls,10,False,False,CR123,internal_docs,fail,R1: Lateral Movement
2025-01-03 21:47:00,bob,analyst,192.168.1.20,India,ls,10,False,False,CR123,internal_docs,fail,R3: Location/IP Anomaly
2025-01-05 06:09:00,eve,user,192.168.1.6,USA,ls,0,False,False,CR123,public_data,fail,R1: Lateral Movement
2025-01-05 06:09:00,eve,user,192.168.1.6,USA,ls,0,False,False,CR123,public_data,fail,R2: Rapid Multi-System Access
2025-01-05 06:09:00,eve,user,192.168.1.6,USA,ls,0,False,False,CR123,public_data,fail,R3: Location/IP Anomaly
2025-01-06 05:50:00,eve,user,192.168.1.31,Germany,netstat,13,False,False,CR456,public_data,success,R1: Lateral Movement
2025-01-06 05:50:00,eve,user,192.168.1.31,Germany,netstat,13,False,False,CR456,public_data,success,R3: Location/IP Anomaly
2025-01-05 00:05:00,dave,user,192.168.1.33,UK,whoami,47,False,False,CR123,confidential_data,success,R1: Lateral Movement
2025-01-05 00:05:00,dave,user,192.168.1.33,UK,whoami,47,False,False,CR123,confidential_data,success,R3: Location/IP Anomaly
2025-01-05 00:05:00,dave,user,192.168.1.33,UK,whoami,47,False,False,CR123,confidential_data,success,R5: Mass Email Attachment
2025-01-03 05:03:00,dave,user,192.168.1.9,India,cat,6,False,False,CR123,confidential_data,fail,R1: Lateral Movement
2025-01-03 05:03:00,dave,user,192.168.1.9,India,cat,6,False,False,CR123,confidential_data,fail,R3: Location/IP Anomaly
2025-01-03 15:12:00,charlie,admin,192.168.1.31,India,netstat,3,True,False,CR456,public_data,fail,R1: Lateral Movement
2025-01-03 15:12:00,charlie,admin,192.168.1.31,India,netstat,3,True,False,CR456,public_data,fail,R3: Location/IP Anomaly
2025-01-03 20:28:00,dave,analyst,192.168.1.36,India,rm -rf,36,False,False,,confidential_data,fail,R1: Lateral Movement
2025-01-03 20:28:00,dave,analyst,192.168.1.36,India,rm -rf,36,False,False,,confidential_data,fail,R2: Rapid Multi-System Access
2025-01-03 20:28:00,dave,analyst,192.168.1.36,India,rm -rf,36,False,False,,confidential_data,fail,R3: Location/IP Anomaly
2025-01-03 20:28:00,dave,analyst,192.168.1.36,India,rm -rf,36,False,False,,confidential_data,fail,R5: Mass Email Attachment
2025-01-03 20:28:00,dave,analyst,192.168.1.36,India,rm -rf,36,False,False,,confidential_data,fail,R6: Rare Command by Non-Privileged User
2025-01-05 21:47:00,bob,user,192.168.1.45,UK,netstat,8,False,False,,confidential_data,fail,R1: Lateral Movement
2025-01-05 21:47:00,bob,user,192.168.1.45,UK,netstat,8,False,False,,confidential_data,fail,R2: Rapid Multi-System Access
2025-01-05 21:47:00,bob,user,192.168.1.45,UK,netstat,8,False,False,,confidential_data,fail,R3: Location/IP Anomaly
2025-01-01 12:34:00,eve,user,192.168.1.45,USA,ls,8,False,False,,confidential_data,success,R1: Lateral Movement
2025-01-01 12:34:00,eve,user,192.168.1.45,USA,ls,8,False,False,,confidential_data,success,R3: Location/IP Anomaly
2025-01-02 09:53:00,alice,analyst,192.168.1.3,Germany,reboot,50,False,False,CR123,internal_docs,fail,R1: Lateral Movement
2025-01-02 09:53:00,alice,analyst,192.168.1.3,Germany,reboot,50,False,False,CR123,internal_docs,fail,R3: Location/IP Anomaly
2025-01-02 09:53:00,alice,analyst,192.168.1.3,Germany,reboot,50,False,False,CR123,internal_docs,fail,R5: Mass Email Attachment
2025-01-02 09:53:00,alice,analyst,192.168.1.3,Germany,reboot,50,False,False,CR123,internal_docs,fail,R6: Rare Command by Non-Privileged User
2025-01-05 19:38:00,eve,analyst,192.168.1.23,Germany,cat,15,False,False,,public_data,success,R1: Lateral Movement
2025-01-05 19:38:00,eve,analyst,192.168.1.23,Germany,cat,15,False,False,,public_data,success,R3: Location/IP Anomaly
2025-01-03 11:07:00,charlie,analyst,192.168.1.10,USA,whoami,14,False,False,CR456,internal_docs,success,R1: Lateral Movement
2025-01-03 11:07:00,charlie,analyst,192.168.1.10,USA,whoami,14,False,False,CR456,internal_docs,success,R3: Location/IP Anomaly
2025-01-04 03:09:00,bob,user,192.168.1.25,USA,scp,10,True,False,CR456,public_data,fail,R1: Lateral Movement
2025-01-04 03:09:00,bob,user,192.168.1.25,USA,scp,10,True,False,CR456,public_data,fail,R2: Rapid Multi-System Access
2025-01-04 03:09:00,bob,user,192.168.1.25,USA,scp,10,True,False,CR456,public_data,fail,R3: Location/IP Anomaly
2025-01-07 01:24:00,eve,user,192.168.1.23,UK,reboot,41,False,False,,public_data,fail,R1: Lateral Movement
2025-01-07 01:24:00,eve,user,192.168.1.23,UK,reboot,41,False,False,,public_data,fail,R3: Location/IP Anomaly
2025-01-07 01:24:00,eve,user,192.168.1.23,UK,reboot,41,False,False,,public_data,fail,R5: Mass Email Attachment
2025-01-07 01:24:00,eve,user,192.168.1.23,UK,reboot,41,False,False,,public_data,fail,R6: Rare Command by Non-Privileged User
2025-01-02 05:06:00,dave,admin,192.168.1.7,USA,netstat,31,False,False,CR123,internal_docs,fail,R1: Lateral Movement
2025-01-02 05:06:00,dave,admin,192.168.1.7,USA,netstat,31,False,False,CR123,internal_docs,fail,R3: Location/IP Anomaly
2025-01-02 05:06:00,dave,admin,192.168.1.7,USA,netstat,31,False,False,CR123,internal_docs,fail,R5: Mass Email Attachment
2025-01-06 08:25:00,bob,user,192.168.1.8,Germany,sudo su,42,False,True,CR456,confidential_data,fail,R1: Lateral Movement
2025-01-06 08:25:00,bob,user,192.168.1.8,Germany,sudo su,42,False,True,CR456,confidential_data,fail,R3: Location/IP Anomaly
2025-01-06 08:25:00,bob,user,192.168.1.8,Germany,sudo su,42,False,True,CR456,confidential_data,fail,R5: Mass Email Attachment
2025-01-06 08:25:00,bob,user,192.168.1.8,Germany,sudo su,42,False,True,CR456,confidential_data,fail,R6: Rare Command by Non-Privileged User
2025-01-07 00:09:00,eve,analyst,192.168.1.9,India,cat,4,False,False,CR123,prod_server,fail,R1: Lateral Movement
2025-01-07 00:09:00,eve,analyst,192.168.1.9,India,cat,4,False,False,CR123,prod_server,fail,R2: Rapid Multi-System Access
2025-01-07 00:09:00,eve,analyst,192.168.1.9,India,cat,4,False,False,CR123,prod_server,fail,R3: Location/IP Anomaly
2025-01-07 00:09:00,eve,analyst,192.168.1.9,India,cat,4,False,False,CR123,prod_server,fail,R8: Restricted Prod Access at Odd Hours
2025-01-02 08:20:00,charlie,analyst,192.168.1.3,USA,cat,2,False,False,CR456,internal_docs,success,R1: Lateral Movement
2025-01-02 08:20:00,charlie,analyst,192.168.1.3,USA,cat,2,False,False,CR456,internal_docs,success,R3: Location/IP Anomaly
2025-01-07 17:50:00,charlie,user,192.168.1.3,Germany,ls,6,False,False,CR123,confidential_data,fail,R1: Lateral Movement
2025-01-07 17:50:00,charlie,user,192.168.1.3,Germany,ls,6,False,False,CR123,confidential_data,fail,R3: Location/IP Anomaly
2025-01-05 21:20:00,eve,user,192.168.1.9,UK,rm -rf,45,True,False,CR456,internal_docs,fail,R1: Lateral Movement
2025-01-05 21:20:00,eve,user,192.168.1.9,UK,rm -rf,45,True,False,CR456,internal_docs,fail,R2: Rapid Multi-System Access
2025-01-05 21:20:00,eve,user,192.168.1.9,UK,rm -rf,45,True,False,CR456,internal_docs,fail,R3: Location/IP Anomaly
2025-01-05 21:20:00,eve,user,192.168.1.9,UK,rm -rf,45,True,False,CR456,internal_docs,fail,R5: Mass Email Attachment
2025-01-05 21:20:00,eve,user,192.168.1.9,UK,rm -rf,45,True,False,CR456,internal_docs,fail,R6: Rare Command by Non-Privileged User
2025-01-02 17:44:00,bob,admin,192.168.1.46,India,netstat,9,False,False,CR123,internal_docs,fail,R1: Lateral Movement
2025-01-02 17:44:00,bob,admin,192.168.1.46,India,netstat,9,False,False,CR123,internal_docs,fail,R3: Location/IP Anomaly
2025-01-02 07:25:00,charlie,admin,192.168.1.9,USA,sudo su,2,False,False,,internal_docs,success,R1: Lateral Movement
2025-01-02 07:25:00,charlie,admin,192.168.1.9,USA,sudo su,2,False,False,,internal_docs,success,R3: Location/IP Anomaly
2025-01-04 18:29:00,eve,analyst,192.168.1.29,Germany,ls,7,False,False,CR456,internal_docs,fail,R1: Lateral Movement
2025-01-04 18:29:00,eve,analyst,192.168.1.29,Germany,ls,7,False,False,CR456,internal_docs,fail,R3: Location/IP Anomaly
2025-01-06 05:46:00,charlie,analyst,192.168.1.18,Germany,ls,9,False,False,,internal_docs,success,R1: Lateral Movement
2025-01-06 05:46:00,charlie,analyst,192.168.1.18,Germany,ls,9,False,False,,internal_docs,success,R3: Location/IP Anomaly
2025-01-05 02:19:00,alice,analyst,192.168.1.8,Germany,ls,14,False,False,CR123,public_data,success,R1: Lateral Movement
2025-01-05 02:19:00,alice,analyst,192.168.1.8,Germany,ls,14,False,False,CR123,public_data,success,R3: Location/IP Anomaly
2025-01-04 01:48:00,charlie,user,192.168.1.24,USA,whoami,48,False,False,CR123,internal_docs,fail,R1: Lateral Movement
2025-01-04 01:48:00,charlie,user,192.168.1.24,USA,whoami,48,False,False,CR123,internal_docs,fail,R3: Location/IP Anomaly
2025-01-04 01:48:00,charlie,user,192.168.1.24,USA,whoami,48,False,False,CR123,internal_docs,fail,R5: Mass Email Attachment
2025-01-01 09:53:00,charlie,user,192.168.1.48,India,ls,2,False,False,,prod_server,fail,R1: Lateral Movement
2025-01-01 09:53:00,charlie,user,192.168.1.48,India,ls,2,False,False,,prod_server,fail,R3: Location/IP Anomaly
2025-01-03 19:30:00,bob,user,192.168.1.41,UK,reboot,13,False,False,CR123,internal_docs,fail,R1: Lateral Movement
2025-01-03 19:30:00,bob,user,192.168.1.41,UK,reboot,13,False,False,CR123,internal_docs,fail,R3: Location/IP Anomaly
2025-01-03 19:30:00,bob,user,192.168.1.41,UK,reboot,13,False,False,CR123,internal_docs,fail,R6: Rare Command by Non-Privileged User
2025-01-07 07:02:00,bob,admin,192.168.1.34,India,netstat,2,False,False,CR123,internal_docs,fail,R1: Lateral Movement
2025-01-07 07:02:00,bob,admin,192.168.1.34,India,netstat,2,False,False,CR123,internal_docs,fail,R3: Location/IP Anomaly
2025-01-07 14:23:00,dave,admin,192.168.1.8,USA,ls,9,False,False,CR123,internal_docs,success,R1: Lateral Movement
2025-01-07 14:23:00,dave,admin,192.168.1.8,USA,ls,9,False,False,CR123,internal_docs,success,R3: Location/IP Anomaly
2025-01-07 07:44:00,charlie,user,192.168.1.48,USA,ls,5,False,False,CR456,confidential_data,fail,R1: Lateral Movement
2025-01-07 07:44:00,charlie,user,192.168.1.48,USA,ls,5,False,False,CR456,confidential_data,fail,R3: Location/IP Anomaly
2025-01-06 07:40:00,dave,user,192.168.1.26,India,reboot,6,False,False,,internal_docs,fail,R1: Lateral Movement
2025-01-06 07:40:00,dave,user,192.168.1.26,India,reboot,6,False,False,,internal_docs,fail,R3: Location/IP Anomaly
2025-01-06 07:40:00,dave,user,192.168.1.26,India,reboot,6,False,False,,internal_docs,fail,R6: Rare Command by Non-Privileged User
2025-01-07 03:03:00,eve,user,192.168.1.49,UK,scp,27,False,False,,public_data,fail,R1: Lateral Movement
2025-01-07 03:03:00,eve,user,192.168.1.49,UK,scp,27,False,False,,public_data,fail,R3: Location/IP Anomaly
2025-01-07 03:03:00,eve,user,192.168.1.49,UK,scp,27,False,False,,public_data,fail,R5: Mass Email Attachment
2025-01-05 04:56:00,dave,user,192.168.1.31,UK,ls,42,False,False,CR123,internal_docs,success,R1: Lateral Movement
2025-01-05 04:56:00,dave,user,192.168.1.31,UK,ls,42,False,False,CR123,internal_docs,success,R3: Location/IP Anomaly
2025-01-05 04:56:00,dave,user,192.168.1.31,UK,ls,42,False,False,CR123,internal_docs,success,R5: Mass Email Attachment
2025-01-05 20:24:00,charlie,user,192.168.1.39,USA,whoami,47,False,False,,prod_server,success,R1: Lateral Movement
2025-01-05 20:24:00,charlie,user,192.168.1.39,USA,whoami,47,False,False,,prod_server,success,R2: Rapid Multi-System Access
2025-01-05 20:24:00,charlie,user,192.168.1.39,USA,whoami,47,False,False,,prod_server,success,R3: Location/IP Anomaly
2025-01-05 20:24:00,charlie,user,192.168.1.39,USA,whoami,47,False,False,,prod_server,success,R5: Mass Email Attachment
2025-01-05 18:16:00,charlie,admin,192.168.1.2,UK,cat,43,False,False,CR123,confidential_data,success,R1: Lateral Movement
2025-01-05 18:16:00,charlie,admin,192.168.1.2,UK,cat,43,False,False,CR123,confidential_data,success,R2: Rapid Multi-System Access
2025-01-05 18:16:00,charlie,admin,192.168.1.2,UK,cat,43,False,False,CR123,confidential_data,success,R3: Location/IP Anomaly
2025-01-05 18:16:00,charlie,admin,192.168.1.2,UK,cat,43,False,False,CR123,confidential_data,success,R5: Mass Email Attachment
2025-01-06 10:45:00,dave,admin,192.168.1.10,UK,netstat,0,True,False,CR123,prod_server,success,R1: Lateral Movement
2025-01-06 10:45:00,dave,admin,192.168.1.10,UK,netstat,0,True,False,CR123,prod_server,success,R3: Location/IP Anomaly
2025-01-05 05:03:00,alice,analyst,192.168.1.5,UK,rm -rf,6,False,False,CR456,internal_docs,fail,R1: Lateral Movement
2025-01-05 05:03:00,alice,analyst,192.168.1.5,UK,rm -rf,6,False,False,CR456,internal_docs,fail,R3: Location/IP Anomaly
2025-01-05 05:03:00,alice,analyst,192.168.1.5,UK,rm -rf,6,False,False,CR456,internal_docs,fail,R6: Rare Command by Non-Privileged User
2025-01-08 03:42:00,dave,user,192.168.1.39,UK,ls,0,False,False,CR123,public_data,fail,R1: Lateral Movement
2025-01-08 03:42:00,dave,user,192.168.1.39,UK,ls,0,False,False,CR123,public_data,fail,R3: Location/IP Anomaly
2025-01-04 07:02:00,dave,user,192.168.1.4,USA,reboot,10,False,False,,prod_server,fail,R1: Lateral Movement
2025-01-04 07:02:00,dave,user,192.168.1.4,USA,reboot,10,False,False,,prod_server,fail,R3: Location/IP Anomaly
2025-01-04 07:02:00,dave,user,192.168.1.4,USA,reboot,10,False,False,,prod_server,fail,R6: Rare Command by Non-Privileged User
2025-01-07 00:08:00,eve,admin,192.168.1.14,USA,scp,12,False,False,CR123,prod_server,success,R1: Lateral Movement
2025-01-07 00:08:00,eve,admin,192.168.1.14,USA,scp,12,False,False,CR123,prod_server,success,R2: Rapid Multi-System Access
2025-01-07 00:08:00,eve,admin,192.168.1.14,USA,scp,12,False,False,CR123,prod_server,success,R3: Location/IP Anomaly
2025-01-07 15:28:00,charlie,admin,192.168.1.14,Germany,cat,10,False,False,CR456,confidential_data,fail,R1: Lateral Movement
2025-01-07 15:28:00,charlie,admin,192.168.1.14,Germany,cat,10,False,False,CR456,confidential_data,fail,R2: Rapid Multi-System Access
2025-01-07 15:28:00,charlie,admin,192.168.1.14,Germany,cat,10,False,False,CR456,confidential_data,fail,R3: Location/IP Anomaly
2025-01-05 07:02:00,charlie,analyst,192.168.1.25,USA,whoami,11,False,False,CR456,public_data,fail,R1: Lateral Movement
2025-01-05 07:02:00,charlie,analyst,192.168.1.25,USA,whoami,11,False,False,CR456,public_data,fail,R3: Location/IP Anomaly
2025-01-06 03:32:00,dave,admin,192.168.1.49,India,ls,13,False,False,CR123,internal_docs,success,R1: Lateral Movement
2025-01-06 03:32:00,dave,admin,192.168.1.49,India,ls,13,False,False,CR123,internal_docs,success,R2: Rapid Multi-System Access
2025-01-06 03:32:00,dave,admin,192.168.1.49,India,ls,13,False,False,CR123,internal_docs,success,R3: Location/IP Anomaly
2025-01-05 15:46:00,bob,analyst,192.168.1.14,UK,ls,14,False,False,,prod_server,success,R1: Lateral Movement
2025-01-05 15:46:00,bob,analyst,192.168.1.14,UK,ls,14,False,False,,prod_server,success,R2: Rapid Multi-System Access
2025-01-05 15:46:00,bob,analyst,192.168.1.14,UK,ls,14,False,False,,prod_server,success,R3: Location/IP Anomaly
2025-01-03 02:19:00,dave,analyst,192.168.1.16,USA,sudo su,21,False,False,CR456,confidential_data,success,R1: Lateral Movement
2025-01-03 02:19:00,dave,analyst,192.168.1.16,USA,sudo su,21,False,False,CR456,confidential_data,success,R3: Location/IP Anomaly
2025-01-03 02:19:00,dave,analyst,192.168.1.16,USA,sudo su,21,False,False,CR456,confidential_data,success,R5: Mass Email Attachment
2025-01-03 02:19:00,dave,analyst,192.168.1.16,USA,sudo su,21,False,False,CR456,confidential_data,success,R6: Rare Command by Non-Privileged User
2025-01-03 16:57:00,alice,analyst,192.168.1.23,India,rm -rf,3,False,False,CR456,confidential_data,fail,R1: Lateral Movement
2025-01-03 16:57:00,alice,analyst,192.168.1.23,India,rm -rf,3,False,False,CR456,confidential_data,fail,R3: Location/IP Anomaly
2025-01-03 16:57:00,alice,analyst,192.168.1.23,India,rm -rf,3,False,False,CR456,confidential_data,fail,R6: Rare Command by Non-Privileged User
2025-01-02 19:11:00,eve,user,192.168.1.11,Germany,ls,6,False,False,CR123,prod_server,success,R1: Lateral Movement
2025-01-02 19:11:00,eve,user,192.168.1.11,Germany,ls,6,False,False,CR123,prod_server,success,R2: Rapid Multi-System Access
2025-01-02 19:11:00,eve,user,192.168.1.11,Germany,ls,6,False,False,CR123,prod_server,success,R3: Location/IP Anomaly
2025-01-04 19:53:00,alice,user,192.168.1.25,UK,whoami,0,False,False,CR456,prod_server,fail,R1: Lateral Movement
2025-01-04 19:53:00,alice,user,192.168.1.25,UK,whoami,0,False,False,CR456,prod_server,fail,R3: Location/IP Anomaly
2025-01-07 09:23:00,dave,analyst,192.168.1.9,India,cat,14,False,False,CR123,internal_docs,fail,R1: Lateral Movement
2025-01-07 09:23:00,dave,analyst,192.168.1.9,India,cat,14,False,False,CR123,internal_docs,fail,R3: Location/IP Anomaly
2025-01-03 12:07:00,bob,user,192.168.1.21,India,scp,12,False,False,CR456,confidential_data,fail,R1: Lateral Movement
2025-01-03 12:07:00,bob,user,192.168.1.21,India,scp,12,False,False,CR456,confidential_data,fail,R2: Rapid Multi-System Access
2025-01-03 12:07:00,bob,user,192.168.1.21,India,scp,12,False,False,CR456,confidential_data,fail,R3: Location/IP Anomaly
2025-01-01 18:08:00,alice,user,192.168.1.18,India,ls,1,False,False,CR123,confidential_data,fail,R1: Lateral Movement
2025-01-01 18:08:00,alice,user,192.168.1.18,India,ls,1,False,False,CR123,confidential_data,fail,R2: Rapid Multi-System Access
2025-01-01 18:08:00,alice,user,192.168.1.18,India,ls,1,False,False,CR123,confidential_data,fail,R3: Location/IP Anomaly
2025-01-06 13:26:00,dave,analyst,192.168.1.9,India,netstat,4,False,False,,internal_docs,fail,R1: Lateral Movement
